poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,dem,rep,ind
77982,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B+,Online,,11/30/21,12/2/21,,"",,150795,1989,rv,,rv,,12/6/21 20:29,"",https://thehill.com/homenews/campaign/584581-new-poll-shows-challenges-for-democrats-ahead-of-2022,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,50.0,50.0,
78083,1690,"Cor Services, Inc.",1692,Foundation for Government Accountability,Cor Services,688,"Cor Services, Inc.",,IVR,,11/29/21,12/1/21,,"",,154158,523,lv,,lv,,3/26/22 14:28,"",https://excellenceinpolling.com/public_poll/2021-national-4th-quarter-tracking-poll/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,37.0,45.0,
78095,1554,RMG Research,"","",RMG Research,555,RMG Research,B-,IVR/Online/Text,,11/29/21,11/30/21,,"",,151634,1200,rv,,rv,,1/10/22 14:58,"",https://scottrasmussen.com/generic-congressional-ballot-gop-42-dems-40/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,35.0,38.0,
77936,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,11/27/21,11/30/21,,"",,150698,1272,rv,,rv,,12/1/21 09:13,"",https://docs.cdn.yougov.com/qxe3vbsvhw/econTabReport.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,37.0,
77875,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,11/20/21,11/23/21,,"",,150505,1249,rv,,rv,,11/24/21 09:15,"",https://docs.cdn.yougov.com/79n2jfbdep/econTabReport.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,40.0,40.0,
78012,1699,Fabrizio/Impact,276,Wall Street Journal,"Fabrizio, Lee & Associates/Impact Research",694,Fabrizio Lee & Associates/Impact Research,,Live Phone/Online,,11/16/21,11/22/21,,"",,150842,1500,rv,,rv,,12/7/21 13:43,"",https://www.wsj.com/articles/wsj-poll-biden-leadership-economy-midterms-11638888384?mod=Searchresults_pos2&page=1,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,41.0,44.0,
78015,379,POS,1492,Conservative Energy Network,Public Opinion Strategies,260,Public Opinion Strategies,A-,Online,,11/18/21,11/21/21,,"",,150863,1000,rv,,rv,,12/8/21 09:13,"",https://www.conservativeenergynetwork.org/new-cen-poll-shows-voters-want-america-first-clean-energy-and-climate-solutions/,538,false,REP,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,40.0,
77866,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online,,11/17/21,11/19/21,,"",,150723,1696,a,,a,,12/1/21 13:15,"",https://docs.cdn.yougov.com/glqc6q0m86/20211119_yahoo_vaccine_tabs.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,38.0,32.0,
77866,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online,,11/17/21,11/19/21,,"",,150724,1307,rv,,rv,,12/1/21 13:15,"",https://docs.cdn.yougov.com/glqc6q0m86/20211119_yahoo_vaccine_tabs.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,39.0,
77867,1205,Marist,373,NPR,Marist College,183,Marist College,A,Live Phone,,11/16/21,11/19/21,,"",,150469,969,rv,,rv,,11/24/21 08:30,"",https://maristpoll.marist.edu/wp-content/uploads/2021/11/NPR_Marist-Poll_USA-NOS-and-Tables_202111220913-1.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,41.0,
77792,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,Online,,11/12/21,11/18/21,,"",,150345,1013,rv,,rv,,11/19/21 14:55,"",https://echeloninsights.com/in-the-news/november-omnibus-politics/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,44.0,
77792,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,Online,,11/12/21,11/18/21,,"",,150346,839,lv,,lv,,11/19/21 14:55,"",https://echeloninsights.com/in-the-news/november-omnibus-politics/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,49.0,44.0,
77678,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,11/14/21,11/16/21,,"",,150040,1299,rv,,rv,,11/17/21 09:18,"",https://docs.cdn.yougov.com/anoy7rtkl2/econTabReport.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,38.0,
77791,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,11/11/21,11/16/21,,"",,150344,1000,lv,,lv,,11/19/21 14:55,"",https://mclaughlinonline.com/pols/wp-content/uploads/2021/11/National-Monthly-November-Release-1.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,48.0,
77677,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,11/13/21,11/15/21,,"",,150010,1998,rv,,rv,,11/17/21 08:37,"",https://assets.morningconsult.com/wp-uploads/2021/11/17072513/2111084_crosstabs_POLITICO_RVs_v1_SH.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,43.0,
77733,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,,11/11/21,11/15/21,,"",,150117,1378,a,,a,,11/18/21 09:02,"",https://poll.qu.edu/poll-release?releaseid=3827,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,38.0,46.0,
77733,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,,11/11/21,11/15/21,,"",,150118,1262,rv,,rv,,11/18/21 09:02,"",https://poll.qu.edu/poll-release?releaseid=3827,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,41.0,46.0,
77676,399,Rasmussen (Pulse Opinion Research),"","",Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,B,IVR/Online,,11/8/21,11/11/21,,"",,150009,2500,lv,,lv,,11/16/21 12:06,"",https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_nov16,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,38.0,51.0,
77530,1704,ABC/Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,A+,Live Phone,,11/7/21,11/10/21,,"",,149829,1001,a,,a,,11/14/21 13:13,"",https://www.washingtonpost.com/context/nov-7-10-2021-washington-post-abc-news-poll/160508a9-cea2-4433-92c8-6dc51838721e/?itid=lk_inline_manual_2,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,46.0,
77530,1704,ABC/Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,A+,Live Phone,,11/7/21,11/10/21,,"",,149830,882,rv,,rv,,11/14/21 13:13,"",https://www.washingtonpost.com/context/nov-7-10-2021-washington-post-abc-news-poll/160508a9-cea2-4433-92c8-6dc51838721e/?itid=lk_inline_manual_2,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,41.0,51.0,
77486,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,11/6/21,11/9/21,,"",,149712,1258,rv,,rv,,11/10/21 09:21,"",https://docs.cdn.yougov.com/87gqotkd1s/econTabReport.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,37.0,
77497,461,Susquehanna,1458,The Federalist,Susquehanna Polling & Research,326,Susquehanna Polling & Research Inc.,B+,Live Phone,,11/1/21,11/9/21,,"",,149746,800,lv,,lv,,11/10/21 20:20,"",https://thefederalist.com/2021/11/10/new-fdrlst-susquehanna-poll-shows-bidens-approval-sliding-to-36-percent-widespread-disapproval-of-critical-race-theory/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,32.0,29.0,
77487,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online,,11/4/21,11/8/21,,"",,149721,1673,a,,a,,11/10/21 09:25,"",https://docs.cdn.yougov.com/8yndiqueok/20211108_yahoo_vaccine_tabs%20%282%29.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,36.0,33.0,
77485,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,11/5/21,11/7/21,,"",,149692,1998,rv,,rv,,11/10/21 08:44,"",https://assets.morningconsult.com/wp-uploads/2021/11/10105627/2111037_crosstabs_POLITICO_RVs_v1_CC.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,42.0,
77474,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,B+,Live Phone,,11/3/21,11/5/21,,"",,149542,1000,rv,,rv,,11/7/21 13:54,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2021/11_8_2021_marginals.pdf?la=en&hash=1794FE2E578E79ED2EFC35B6E8DAC2C44B8B06CD,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,37.7,45.9,
77425,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online/Text,,11/3/21,11/4/21,,"",,149367,1000,rv,,rv,,11/5/21 12:53,"",https://emersonpolling.reportablenews.com/pr/november-2021-national-poll-biden-job-approval-drops-again,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,48.7,
77478,1361,SSRS,143,CNN,SSRS,297,SSRS,C,Live Phone/Online,,11/1/21,11/4/21,,"",,149650,1004,a,,a,,11/8/21 12:50,"",https://www.cnn.com/2021/11/08/politics/cnn-poll-biden-job-approval/index.html,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,50.0,40.0,
77478,1361,SSRS,143,CNN,SSRS,297,SSRS,C,Live Phone/Online,,11/1/21,11/4/21,,"",,149651,859,rv,,rv,,11/8/21 12:50,"",https://www.cnn.com/2021/11/08/politics/cnn-poll-biden-job-approval/index.html,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,49.0,44.0,
77170,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,10/30/21,11/2/21,,"",,148863,1303,rv,,rv,,11/3/21 09:37,"",https://docs.cdn.yougov.com/7ylf58dsj9/econTabReport.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,37.0,
77166,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,10/29/21,11/1/21,,"",,148835,1996,rv,,rv,,11/2/21 09:36,"",https://assets.morningconsult.com/wp-uploads/2021/11/02070634/2110196_crosstabs_POLITICO_RVs_v1_LM.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,42.0,
77482,1554,RMG Research,"","",RMG Research,555,RMG Research,B-,IVR/Online/Text,,10/28/21,10/30/21,,"",,149672,1200,rv,,rv,,11/9/21 09:07,"",https://scottrasmussen.com/generic-ballot-gop-41-dems-40/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,40.0,41.0,
77168,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B+,Online,,10/27/21,10/28/21,,"",,148899,1688,rv,,rv,,11/3/21 12:03,"",https://harvardharrispoll.com/wp-content/uploads/2021/11/HHP_October2021_Crosstabs.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,45.0,
77050,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,10/24/21,10/26/21,,"",,148624,1261,rv,,rv,,10/27/21 09:40,"",https://docs.cdn.yougov.com/qwffht37bk/econTabReport.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,38.0,
77149,1292,Hart Research Associates/Public Opinion Strategies,132,NBC News,Hart Research Associates/Public Opinion Strategies,221,NBC News/The Wall Street Journal,B+,Live Phone,,10/23/21,10/26/21,,"",,148793,820,rv,,rv,,10/31/21 12:36,"",https://www.nbcnews.com/politics/meet-the-press/biden-s-job-rating-sinks-42-percent-nbc-news-poll-n1282781,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,47.0,45.0,
77741,1302,Echelon Insights,1739,Center for Election Innovation & Research,Echelon Insights,407,Echelon Insights,B/C,Online,,10/20/21,10/26/21,,"",,150159,1600,rv,,rv,,11/18/21 09:55,"",https://electioninnovation.org/research/nov-2021-election-integrity-survey/data/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,43.0,
77048,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,10/22/21,10/24/21,,"",,148597,1999,rv,,rv,,10/27/21 08:36,"",https://assets.morningconsult.com/wp-uploads/2021/10/27074729/2110134_crosstabs_POLITICO_RVs_v2_SH.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,42.0,
77150,1205,Marist,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,Live Phone,,10/18/21,10/22/21,,"",,148810,1032,rv,,rv,,11/1/21 09:34,"",https://maristpoll.marist.edu/polls/npr-pbs-newshour-marist-national-poll-trust-in-elections-threat-to-democracy-biden-approval-november-2021/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,41.0,
77029,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online,,10/19/21,10/21/21,,"",,146803,1704,a,,a,,10/25/21 15:38,"",https://docs.cdn.yougov.com/4i6a6olite/20211021_yahoo_vaccine_tabs.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,37.0,32.0,
76904,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,10/16/21,10/19/21,,"",,146584,1268,rv,,rv,,10/20/21 10:35,"",https://docs.cdn.yougov.com/mzvq4c7ty8/econTabReport.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,37.0,
76908,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,Online,,10/15/21,10/19/21,,"",,146616,1098,rv,,rv,,10/20/21 17:04,"",https://echeloninsights.com/in-the-news/october-omnibus-political/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,42.0,
76908,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,Online,,10/15/21,10/19/21,,"",,146617,915,lv,,lv,,10/20/21 17:04,"",https://echeloninsights.com/in-the-news/october-omnibus-political/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,45.0,
76896,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,10/16/21,10/18/21,,"",,146560,1998,rv,,rv,,10/20/21 06:48,"",https://assets.morningconsult.com/wp-uploads/2021/10/20054637/2110084_crosstabs_POLITICO_RVs_v1_SH.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,40.0,
76905,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,10/14/21,10/18/21,,"",,146595,1000,lv,,lv,,10/20/21 12:08,"",https://mclaughlinonline.com/pols/wp-content/uploads/2021/10/National-Monthly-October-Release.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,47.0,48.0,
76912,1292,Hart Research Associates/Public Opinion Strategies,576,CNBC,Hart Research Associates/Public Opinion Strategies,221,NBC News/The Wall Street Journal,B+,Live Phone,,10/14/21,10/17/21,,"",,146638,800,a,,a,,10/21/21 10:10,"",https://www.cnbc.com/video/2021/10/21/cnbcs-all-america-economic-survey-bidens-approval-rating-plummets.html,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,41.0,
76924,1690,"Cor Services, Inc.",1692,Foundation for Government Accountability,Cor Services,688,"Cor Services, Inc.",,IVR,,10/12/21,10/14/21,,"",,154159,508,lv,,lv,,3/26/22 14:28,"",https://excellenceinpolling.com/public_poll/2021-national-3rd-quarter-tracking-poll/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,39.0,49.0,
76823,1554,RMG Research,"","",RMG Research,555,RMG Research,B-,IVR/Online/Text,,10/11/21,10/13/21,,"",,146435,1200,rv,,rv,,10/15/21 10:51,"",https://scottrasmussen.com/generic-ballot-republicans-41-democrats-40/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,40.0,41.0,
76756,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,10/9/21,10/12/21,,"",,146334,1266,rv,,rv,,10/13/21 09:47,"",https://docs.cdn.yougov.com/h2rgoa7a3x/econTabReport.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,37.0,
78245,1554,RMG Research,"","",RMG Research,555,RMG Research,B-,IVR/Online/Text,,10/10/21,10/11/21,,"",,151631,1200,rv,,rv,,1/10/22 14:53,"",https://scottrasmussen.com/generic-congressional-ballot-gop-42-dems-40/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,40.0,40.0,
76754,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,10/8/21,10/11/21,,"",,146309,1999,rv,,rv,,10/13/21 09:03,"",https://assets.morningconsult.com/wp-uploads/2021/10/13064013/2110042_crosstabs_POLITICO_RVs_v2_SH.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,41.0,
77147,1554,RMG Research,"","",RMG Research,555,RMG Research,B-,IVR/Online/Text,,10/6/21,10/9/21,,"",,151632,1200,rv,,rv,,1/10/22 14:53,"",https://scottrasmussen.com/generic-congressional-ballot-gop-42-dems-40/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,40.0,41.0,
76617,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,10/3/21,10/5/21,,"",,146112,1261,rv,,rv,,10/6/21 09:30,"",https://docs.cdn.yougov.com/j46zs8picp/econTabReport.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,36.0,
76615,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,10/2/21,10/4/21,,"",,146089,1998,rv,,rv,,10/6/21 08:59,"",https://www.politico.com/f/?id=0000017c-5392-d47e-ab7e-dfb2c5590000,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,42.0,
76611,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,,10/1/21,10/4/21,,"",,146076,1326,a,,a,,10/5/21 15:58,"",https://poll.qu.edu/poll-release?releaseid=3823,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,46.0,
76611,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,,10/1/21,10/4/21,,"",,146077,1177,rv,,rv,,10/5/21 15:58,"",https://poll.qu.edu/poll-release?releaseid=3823,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,47.0,
76619,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online,,10/1/21,10/4/21,,"",,146229,1640,a,,a,,10/8/21 13:58,"",https://docs.cdn.yougov.com/a6ira9rwv9/20211001_yahoo_vaccine_tabs.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,37.0,31.0,
77151,916,Public Religion Research Institute,"","",Public Religion Research Institute,428,Public Religion Research Institute,A/B,Online,,9/16/21,9/29/21,,"",,148814,2508,a,,a,,11/1/21 09:37,"",https://www.prri.org/research/competing-visions-of-america-an-evolving-identity-or-a-culture-under-attack/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,37.0,29.0,
76511,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,9/26/21,9/28/21,,"",,145879,1246,rv,,rv,,9/29/21 09:52,"",https://docs.cdn.yougov.com/h4zvi2yb6c/econTabReport.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,52.0,48.0,
76468,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,9/24/21,9/27/21,,"",,145864,1999,rv,,rv,,9/29/21 08:55,"",https://assets.morningconsult.com/wp-uploads/2021/09/29071926/2109161_crosstabs_POLITICO_RVs_v1_SH-2.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,41.0,
76556,1205,Marist,"373,765",NPR | PBS NewsHour,Marist College,183,Marist College,A,Live Phone,,9/20/21,9/26/21,,"",,145985,1029,rv,,rv,,9/30/21 12:08,"",https://maristpoll.marist.edu/wp-content/uploads/2021/09/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_PLCV_202109271420.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,38.0,
76608,1693,Lake Research/Emerson College,1595,All in Together,Lake Research Partners/Emerson College,689,Lake Research Partners/Emerson College,,IVR/Online/Text,,9/22/21,9/24/21,,"",,146066,1000,rv,,rv,,10/4/21 10:39,"",https://aitogether.org/wp-content/uploads/2021/10/MEMO_9.28.21_AIT.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,41.0,
76464,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,Online,,9/17/21,9/23/21,,"",,145658,1005,rv,,rv,,9/24/21 14:47,"",https://echeloninsights.com/in-the-news/september-omnibus-political/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,47.0,40.0,
76464,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,Online,,9/17/21,9/23/21,,"",,145659,829,lv,,lv,,9/24/21 14:47,"",https://echeloninsights.com/in-the-news/september-omnibus-political/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,50.0,40.0,
77525,1554,RMG Research,"","",RMG Research,555,RMG Research,B-,IVR/Online/Text,,9/22/21,9/22/21,,"",,151633,1200,rv,,rv,,1/10/22 14:53,"",https://scottrasmussen.com/generic-ballot-republicans-44-democrats-38/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,41.0,40.0,
76410,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,9/18/21,9/21/21,,"",,145558,1281,rv,,rv,,9/22/21 09:25,"",https://docs.cdn.yougov.com/h4zvi2yb6c/econTabReport.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,52.0,48.0,
76407,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,9/18/21,9/20/21,,"",,145543,1998,rv,,rv,,9/22/21 08:29,"",https://assets.morningconsult.com/wp-uploads/2021/09/21221706/2109121_crosstabs_POLITICO_34B_INFRASTRUCTURE_RVs_v1_SH.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,40.0,
76459,370,Pew,"","",Pew Research Center,253,Pew Research Center,B/C,Online,,9/13/21,9/19/21,,"",,149799,10371,a,,a,,11/12/21 08:40,"",https://docs.google.com/spreadsheets/d/1-BjWhA-McZyEvjDp_kry9WPjK07GHrfw7werH4MeGGs/edit#gid=1390745020,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,40.0,
76285,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,9/9/21,9/14/21,,"",,145350,1000,lv,,lv,,9/15/21 10:41,"",https://mclaughlinonline.com/pols/wp-content/uploads/2021/09/MA-National-Survey-Release-September-2021.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,47.0,
76105,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,9/10/21,9/13/21,,"",,145330,1997,rv,,rv,,9/15/21 07:55,"",https://assets.morningconsult.com/wp-uploads/2021/09/15071200/2109049_crosstabs_POLITICO_RVs_v1_SH.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,39.0,
76281,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,,9/10/21,9/13/21,,"",,145320,1210,a,,a,,9/14/21 14:56,"",https://poll.qu.edu/poll-release?releaseid=3819,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,42.0,
76281,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,,9/10/21,9/13/21,,"",,145321,1079,rv,,rv,,9/14/21 14:56,"",https://poll.qu.edu/poll-release?releaseid=3819,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,47.0,43.0,
76286,568,YouGov,"","",YouGov,391,YouGov,B+,Online,,9/10/21,9/13/21,,"",,145356,1153,rv,,rv,,9/15/21 10:49,this question not sponsored by the Economist,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,37.0,
76098,1554,RMG Research,"","",RMG Research,555,RMG Research,B-,IVR/Online/Text,,9/10/21,9/11/21,,"",,145014,1200,rv,,rv,,9/13/21 08:54,"",https://scottrasmussen.com/generic-congressional-ballot-gop-40-dems-40/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,40.0,40.0,
76417,552,Winston,1312,Winning the Issues,The Winston Group,385,The Winston Group,A/B,Online,,9/4/21,9/8/21,,"",,145578,1000,rv,,rv,,9/22/21 17:25,"",https://www.winningtheissues.org/wp-content/uploads/2021/09/Winning-the-Issues-September-2021-National-Survey.pdf,538,false,REP,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,43.0,
75984,379,POS,"","",Public Opinion Strategies,260,Public Opinion Strategies,A-,Live Phone,,9/1/21,9/8/21,,"",,145003,800,rv,,rv,,9/10/21 14:59,"",https://pos.org/wp-content/uploads/2021/09/September-2021-Omni-Generic-Ballot.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,42.0,
75921,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,9/4/21,9/7/21,,"",,144824,1158,rv,,rv,,9/8/21 13:17,this question not sponsored by the Economist,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,37.0,
75985,1361,SSRS,143,CNN,SSRS,297,SSRS,C,Live Phone/Online,,8/3/21,9/7/21,,"",,145012,2119,a,,a,,9/12/21 12:57,"",http://cdn.cnn.com/cnn/2021/images/09/12/rel5c.-.partisanship.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,40.0,
75985,1361,SSRS,143,CNN,SSRS,297,SSRS,C,Live Phone/Online,,8/3/21,9/7/21,,"",,145013,1838,rv,,rv,,9/12/21 12:57,"",http://cdn.cnn.com/cnn/2021/images/09/12/rel5c.-.partisanship.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,44.0,
76414,1365,Change Research,576,CNBC,Change Research,48,Change Research,B-,Online,,8/30/21,9/2/21,,"",,145568,1775,rv,,rv,,9/22/21 12:48,"",https://changeresearch.com/post/cnbc-change-research-national-poll/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,45.0,
76414,1365,Change Research,576,CNBC,Change Research,48,Change Research,B-,Online,,8/30/21,9/2/21,,"",,145569,1571,lv,,lv,,9/22/21 12:48,"",https://changeresearch.com/post/cnbc-change-research-national-poll/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,49.0,45.0,
75822,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,8/28/21,8/31/21,,"",,144631,1171,rv,,rv,,9/1/21 09:35,this question not sponsored by the Economist,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,38.0,
